"fips","population","county","state_abbrev","state:county"
"31167","5944","Stanton","NE","NE:Stanton"
"31169","5101","Thayer","NE","NE:Thayer"
"31171","716","Thomas","NE","NE:Thomas"
"31173","7127","Thurston","NE","NE:Thurston"
"31175","4184","Valley","NE","NE:Valley"
"31177","20603","Washington","NE","NE:Washington"
"31179","9365","Wayne","NE","NE:Wayne"
"31181","3603","Webster","NE","NE:Webster"
"31183","776","Wheeler","NE","NE:Wheeler"
"31185","13794","York","NE","NE:York"
"32001","24198","Churchill","NV","NV:Churchill"
"32003","2155664","Clark","NV","NV:Clark"
"32005","48020","Douglas","NV","NV:Douglas"
"32007","52168","Elko","NV","NV:Elko"
"32009","790","Esmeralda","NV","NV:Esmeralda"
"32011","1917","Eureka","NV","NV:Eureka"
"32013","16842","Humboldt","NV","NV:Humboldt"
"32015","5702","Lander","NV","NV:Lander"
"32017","5055","Lincoln","NV","NV:Lincoln"
"32019","53179","Lyon","NV","NV:Lyon"
"32021","4449","Mineral","NV","NV:Mineral"
"32023","43423","Nye","NV","NV:Nye"
"32027","6560","Pershing","NV","NV:Pershing"
"32029","4051","Storey","NV","NV:Storey"
"32031","453616","Washoe","NV","NV:Washoe"
"32033","9682","White Pine","NV","NV:White Pine"
"32510","54742","Carson City","NV","NV:Carson City"
"33001","60779","Belknap","NH","NH:Belknap"
"33003","47289","Carroll","NH","NH:Carroll"
"33005","75774","Cheshire","NH","NH:Cheshire"
"33007","32039","Coos","NH","NH:Coos"
"33009","88888","Grafton","NH","NH:Grafton"
"33011","407761","Hillsborough","NH","NH:Hillsborough"
"33013","148582","Merrimack","NH","NH:Merrimack"
"33015","303251","Rockingham","NH","NH:Rockingham"
"33017","127428","Strafford","NH","NH:Strafford"
"33019","43004","Sullivan","NH","NH:Sullivan"
"34001","270991","Atlantic","NJ","NJ:Atlantic"
"34003","939151","Bergen","NJ","NJ:Bergen"
"34005","449284","Burlington","NJ","NJ:Burlington"
"34007","510150","Camden","NJ","NJ:Camden"
"34009","94430","Cape May","NJ","NJ:Cape May"
"34011","153797","Cumberland","NJ","NJ:Cumberland"
"34013","796914","Essex","NJ","NJ:Essex"
"34015","292330","Gloucester","NJ","NJ:Gloucester"
"34017","677983","Hudson","NJ","NJ:Hudson"
"34019","124676","Hunterdon","NJ","NJ:Hunterdon"
"34021","371023","Mercer","NJ","NJ:Mercer"
"34023","837073","Middlesex","NJ","NJ:Middlesex"
"34025","625846","Monmouth","NJ","NJ:Monmouth"
"34027","498423","Morris","NJ","NJ:Morris"
"34029","592497","Ocean","NJ","NJ:Ocean"
"34031","507945","Passaic","NJ","NJ:Passaic"
"34033","63436","Salem","NJ","NJ:Salem"
"34035","333751","Somerset","NJ","NJ:Somerset"
"34037","142522","Sussex","NJ","NJ:Sussex"
"34039","555630","Union","NJ","NJ:Union"
"34041","106617","Warren","NJ","NJ:Warren"
"35001","676953","Bernalillo","NM","NM:Bernalillo"
"35003","3508","Catron","NM","NM:Catron"
"35005","65282","Chaves","NM","NM:Chaves"
"35006","27487","Cibola","NM","NM:Cibola"
"35007","12253","Colfax","NM","NM:Colfax"
"35009","50280","Curry","NM","NM:Curry"
"35011","1793","De Baca","NM","NM:De Baca"
"35013","214207","Dona Ana","NM","NM:Dona Ana"
"35013","214207","Dona Ana","NM","NM:Dona Ana"
"35015","57621","Eddy","NM","NM:Eddy"
"35017","28280","Grant","NM","NM:Grant"
"35019","4376","Guadalupe","NM","NM:Guadalupe"
"35021","665","Harding","NM","NM:Harding"
"35023","4302","Hidalgo","NM","NM:Hidalgo"
"35025","69749","Lea","NM","NM:Lea"
"35027","19429","Lincoln","NM","NM:Lincoln"
"35028","18147","Los Alamos","NM","NM:Los Alamos"
"35029","24450","Luna","NM","NM:Luna"
"35031","74923","McKinley","NM","NM:McKinley"
"35033","4504","Mora","NM","NM:Mora"
"35035","65410","Otero","NM","NM:Otero"
"35037","8365","Quay","NM","NM:Quay"
"35039","40040","Rio Arriba","NM","NM:Rio Arriba"
"35041","19082","Roosevelt","NM","NM:Roosevelt"
"35043","142025","Sandoval","NM","NM:Sandoval"
"35045","115079","San Juan","NM","NM:San Juan"
"35047","27760","San Miguel","NM","NM:San Miguel"
"35049","148651","Santa Fe","NM","NM:Santa Fe"
"35051","11191","Sierra","NM","NM:Sierra"
"35053","17027","Socorro","NM","NM:Socorro"
"35055","33065","Taos","NM","NM:Taos"
"35057","15302","Torrance","NM","NM:Torrance"
"35059","4183","Union","NM","NM:Union"
"35061","75626","Valencia","NM","NM:Valencia"
"36001","308846","Albany","NY","NY:Albany"
"36003","47077","Allegany","NY","NY:Allegany"
"36005","1455720","Bronx","NY","NY:Bronx"
"36007","195334","Broome","NY","NY:Broome"
"36009","77677","Cattaraugus","NY","NY:Cattaraugus"
"36011","77861","Cayuga","NY","NY:Cayuga"
"36013","129504","Chautauqua","NY","NY:Chautauqua"
"36015","86322","Chemung","NY","NY:Chemung"
"36017","48579","Chenango","NY","NY:Chenango"
"36019","81073","Clinton","NY","NY:Clinton"
"36021","60989","Columbia","NY","NY:Columbia"
"36023","48070","Cortland","NY","NY:Cortland"
"36025","45523","Delaware","NY","NY:Delaware"
"36027","294473","Dutchess","NY","NY:Dutchess"
"36029","921046","Erie","NY","NY:Erie"
"36031","38102","Essex","NY","NY:Essex"
"36033","50409","Franklin","NY","NY:Franklin"
"36035","53828","Fulton","NY","NY:Fulton"
"36037","58482","Genesee","NY","NY:Genesee"
"36039","47508","Greene","NY","NY:Greene"
"36041","4542","Hamilton","NY","NY:Hamilton"
"36043","62613","Herkimer","NY","NY:Herkimer"
"36045","114006","Jefferson","NY","NY:Jefferson"
"36047","2629150","Kings","NY","NY:Kings"
"36049","26865","Lewis","NY","NY:Lewis"
"36051","64257","Livingston","NY","NY:Livingston"
"36053","71329","Madison","NY","NY:Madison"
"36055","747727","Monroe","NY","NY:Monroe"
"36057","49276","Montgomery","NY","NY:Montgomery"
"36059","1361500","Nassau","NY","NY:Nassau"
"36061","1643734","New York","NY","NY:New York"
"36063","211758","Niagara","NY","NY:Niagara"
"36065","231190","Oneida","NY","NY:Oneida"
"36067","466194","Onondaga","NY","NY:Onondaga"
"36069","109828","Ontario","NY","NY:Ontario"
"36071","379210","Orange","NY","NY:Orange"
"36073","41346","Orleans","NY","NY:Orleans"
"36075","118987","Oswego","NY","NY:Oswego"
"36077","60097","Otsego","NY","NY:Otsego"
"36079","98900","Putnam","NY","NY:Putnam"
"36081","2333054","Queens","NY","NY:Queens"
"36083","160070","Rensselaer","NY","NY:Rensselaer"
"36085","476015","Richmond","NY","NY:Richmond"
"36087","326780","Rockland","NY","NY:Rockland"
"36089","110038","St. Lawrence","NY","NY:St. Lawrence"
"36091","227053","Saratoga","NY","NY:Saratoga"
"36093","154553","Schenectady","NY","NY:Schenectady"
"36095","31317","Schoharie","NY","NY:Schoharie"
"36097","18099","Schuyler","NY","NY:Schuyler"
"36099","34777","Seneca","NY","NY:Seneca"
"36101","96940","Steuben","NY","NY:Steuben"
"36103","1492583","Suffolk","NY","NY:Suffolk"
"36105","74801","Sullivan","NY","NY:Sullivan"
"36107","48760","Tioga","NY","NY:Tioga"
"36109","104871","Tompkins","NY","NY:Tompkins"
"36111","179225","Ulster","NY","NY:Ulster"
"36113","64567","Warren","NY","NY:Warren"
"36115","61800","Washington","NY","NY:Washington"
"36117","90798","Wayne","NY","NY:Wayne"
"36119","974542","Westchester","NY","NY:Westchester"
"36121","40791","Wyoming","NY","NY:Wyoming"
"36123","24923","Yates","NY","NY:Yates"
"37001","159688","Alamance","NC","NC:Alamance"
"37003","37428","Alexander","NC","NC:Alexander"
"37005","10848","Alleghany","NC","NC:Alleghany"
"37007","25448","Anson","NC","NC:Anson"
"37009","26924","Ashe","NC","NC:Ashe"
"37011","17516","Avery","NC","NC:Avery"
"37013","47526","Beaufort","NC","NC:Beaufort"
"37015","19854","Bertie","NC","NC:Bertie"
"37017","33741","Bladen","NC","NC:Bladen"
"37019","126953","Brunswick","NC","NC:Brunswick"
"37021","256088","Buncombe","NC","NC:Buncombe"
"37023","88851","Burke","NC","NC:Burke"
"37025","201590","Cabarrus","NC","NC:Cabarrus"
"37027","81449","Caldwell","NC","NC:Caldwell"
"37029","10418","Camden","NC","NC:Camden"
"37031","68890","Carteret","NC","NC:Carteret"
"37033","22910","Caswell","NC","NC:Caswell"
"37035","156459","Catawba","NC","NC:Catawba"
"37037","72243","Chatham","NC","NC:Chatham"
"37039","27905","Cherokee","NC","NC:Cherokee"
"37041","14383","Chowan","NC","NC:Chowan"
"37043","10915","Clay","NC","NC:Clay"
"37045","97144","Cleveland","NC","NC:Cleveland"
"37047","56505","Columbus","NC","NC:Columbus"
"37049","103445","Craven","NC","NC:Craven"
"37051","327127","Cumberland","NC","NC:Cumberland"
"37053","25809","Currituck","NC","NC:Currituck"
"37055","35964","Dare","NC","NC:Dare"
"37057","164926","Davidson","NC","NC:Davidson"
"37059","42013","Davie","NC","NC:Davie"
"37061","58969","Duplin","NC","NC:Duplin"
"37063","306212","Durham","NC","NC:Durham"
"37065","53318","Edgecombe","NC","NC:Edgecombe"
"37067","371511","Forsyth","NC","NC:Forsyth"
"37069","64705","Franklin","NC","NC:Franklin"
"37071","216965","Gaston","NC","NC:Gaston"
"37073","11478","Gates","NC","NC:Gates"
"37075","8558","Graham","NC","NC:Graham"
"37077","59031","Granville","NC","NC:Granville"
"37079","21168","Greene","NC","NC:Greene"
"37081","521330","Guilford","NC","NC:Guilford"
"37083","51766","Halifax","NC","NC:Halifax"
"37085","130881","Harnett","NC","NC:Harnett"
"37087","60682","Haywood","NC","NC:Haywood"
"37089","114209","Henderson","NC","NC:Henderson"
"37091","24136","Hertford","NC","NC:Hertford"
"37093","53262","Hoke","NC","NC:Hoke"
"37095","5517","Hyde","NC","NC:Hyde"
"37097","172916","Iredell","NC","NC:Iredell"
"37099","42241","Jackson","NC","NC:Jackson"
"37101","191450","Johnston","NC","NC:Johnston"
"37103","9845","Jones","NC","NC:Jones"
"37105","59616","Lee","NC","NC:Lee"
"37107","57307","Lenoir","NC","NC:Lenoir"
"37109","81168","Lincoln","NC","NC:Lincoln"
"37111","45075","McDowell","NC","NC:McDowell"
"37113","34376","Macon","NC","NC:Macon"
"37115","21340","Madison","NC","NC:Madison"
"37117","23172","Martin","NC","NC:Martin"
"37119","1054835","Mecklenburg","NC","NC:Mecklenburg"
"37121","15126","Mitchell","NC","NC:Mitchell"
"37123","27418","Montgomery","NC","NC:Montgomery"
"37125","95776","Moore","NC","NC:Moore"
"37127","94005","Nash","NC","NC:Nash"
"37129","223483","New Hanover","NC","NC:New Hanover"
"37131","20000","Northampton","NC","NC:Northampton"
"37133","187136","Onslow","NC","NC:Onslow"
"37135","141796","Orange","NC","NC:Orange"
"37137","12821","Pamlico","NC","NC:Pamlico"
"37139","39864","Pasquotank","NC","NC:Pasquotank"
"37141","59090","Pender","NC","NC:Pender"
"37143","13335","Perquimans","NC","NC:Perquimans"
"37145","39284","Person","NC","NC:Person"
"37147","177220","Pitt","NC","NC:Pitt"
"37149","20334","Polk","NC","NC:Polk"
"37151","143416","Randolph","NC","NC:Randolph"
"37153","44939","Richmond","NC","NC:Richmond"
"37155","133235","Robeson","NC","NC:Robeson"
"37157","91393","Rockingham","NC","NC:Rockingham"
"37159","139933","Rowan","NC","NC:Rowan"
"37161","66421","Rutherford","NC","NC:Rutherford"
"37163","63124","Sampson","NC","NC:Sampson"
"37165","35244","Scotland","NC","NC:Scotland"
"37167","60791","Stanly","NC","NC:Stanly"
"37169","46097","Stokes","NC","NC:Stokes"
"37171","72113","Surry","NC","NC:Surry"
"37173","14346","Swain","NC","NC:Swain"
"37175","33482","Transylvania","NC","NC:Transylvania"
"37177","4141","Tyrrell","NC","NC:Tyrrell"
"37179","226606","Union","NC","NC:Union"
"37181","44244","Vance","NC","NC:Vance"
"37183","1046791","Wake","NC","NC:Wake"
"37185","19907","Warren","NC","NC:Warren"
"37187","12195","Washington","NC","NC:Washington"
"37189","53922","Watauga","NC","NC:Watauga"
"37191","124150","Wayne","NC","NC:Wayne"
"37193","68740","Wilkes","NC","NC:Wilkes"
"37195","81661","Wilson","NC","NC:Wilson"
"37197","37532","Yadkin","NC","NC:Yadkin"
"37199","17678","Yancey","NC","NC:Yancey"
"38001","2305","Adams","ND","ND:Adams"
"38003","10926","Barnes","ND","ND:Barnes"
"38005","6739","Benson","ND","ND:Benson"
"38007","934","Billings","ND","ND:Billings"
"38009","6579","Bottineau","ND","ND:Bottineau"
"38011","3241","Bowman","ND","ND:Bowman"
"38013","2198","Burke","ND","ND:Burke"
"38015","94487","Burleigh","ND","ND:Burleigh"
"38017","175249","Cass","ND","ND:Cass"
"38019","3827","Cavalier","ND","ND:Cavalier"
"38021","5064","Dickey","ND","ND:Dickey"
"38023","2413","Divide","ND","ND:Divide"
"38025","4366","Dunn","ND","ND:Dunn"
"38029","3346","Emmons","ND","ND:Emmons"
"38031","3303","Foster","ND","ND:Foster"
"38033","1817","Golden Valley","ND","ND:Golden Valley"
"38035","71083","Grand Forks","ND","ND:Grand Forks"
"38037","2377","Grant","ND","ND:Grant"
"38039","2277","Griggs","ND","ND:Griggs"
"38041","2629","Hettinger","ND","ND:Hettinger"
"38043","2414","Kidder","ND","ND:Kidder"
"38045","4111","LaMoure","ND","ND:LaMoure"
"38047","1941","Logan","ND","ND:Logan"
"38049","5963","McHenry","ND","ND:McHenry"
"38051","2656","McIntosh","ND","ND:McIntosh"
"38053","12621","McKenzie","ND","ND:McKenzie"
"38055","9729","McLean","ND","ND:McLean"
"38057","8694","Mercer","ND","ND:Mercer"
"38059","30809","Morton","ND","ND:Morton"
"38061","10242","Mountrail","ND","ND:Mountrail"
"38063","2960","Nelson","ND","ND:Nelson"
"38067","7069","Pembina","ND","ND:Pembina"
"38069","4267","Pierce","ND","ND:Pierce"
"38071","11547","Ramsey","ND","ND:Ramsey"
"38073","5404","Ransom","ND","ND:Ransom"
"38075","2550","Renville","ND","ND:Renville"
"38077","16353","Richland","ND","ND:Richland"
"38079","14659","Rolette","ND","ND:Rolette"
"38081","3890","Sargent","ND","ND:Sargent"
"38085","4469","Sioux","ND","ND:Sioux"
"38087","763","Slope","ND","ND:Slope"
"38089","31199","Stark","ND","ND:Stark"
"38091","1962","Steele","ND","ND:Steele"
"38093","21128","Stutsman","ND","ND:Stutsman"
"38095","2263","Towner","ND","ND:Towner"
"38097","8030","Traill","ND","ND:Traill"
"38099","10904","Walsh","ND","ND:Walsh"
"38101","70210","Ward","ND","ND:Ward"
"38103","4098","Wells","ND","ND:Wells"
"38105","34337","Williams","ND","ND:Williams"
"39001","27907","Adams","OH","OH:Adams"
"39003","103742","Allen","OH","OH:Allen"
"39005","53652","Ashland","OH","OH:Ashland"
"39007","98231","Ashtabula","OH","OH:Ashtabula"
"39009","66186","Athens","OH","OH:Athens"
"39011","45894","Auglaize","OH","OH:Auglaize"
"39013","68673","Belmont","OH","OH:Belmont"
"39015","43759","Brown","OH","OH:Brown"
"39017","377537","Butler","OH","OH:Butler"
"39019","27669","Carroll","OH","OH:Carroll"
"39021","38747","Champaign","OH","OH:Champaign"
"39023","134786","Clark","OH","OH:Clark"
"39025","203022","Clermont","OH","OH:Clermont"
"39027","41902","Clinton","OH","OH:Clinton"
"39029","103685","Columbiana","OH","OH:Columbiana"
"39031","36602","Coshocton","OH","OH:Coshocton"
"39033","42083","Crawford","OH","OH:Crawford"
"39035","1249352","Cuyahoga","OH","OH:Cuyahoga"
"39037","51778","Darke","OH","OH:Darke"
"39039","38158","Defiance","OH","OH:Defiance"
"39041","196463","Delaware","OH","OH:Delaware"
"39043","75107","Erie","OH","OH:Erie"
"39045","152597","Fairfield","OH","OH:Fairfield"
"39047","28676","Fayette","OH","OH:Fayette"
"39049","1264518","Franklin","OH","OH:Franklin"
"39051","42514","Fulton","OH","OH:Fulton"
"39053","30015","Gallia","OH","OH:Gallia"
"39055","94060","Geauga","OH","OH:Geauga"
"39057","164765","Greene","OH","OH:Greene"
"39059","39063","Guernsey","OH","OH:Guernsey"
"39061","809099","Hamilton","OH","OH:Hamilton"
"39063","75872","Hancock","OH","OH:Hancock"
"39065","31474","Hardin","OH","OH:Hardin"
"39067","15307","Harrison","OH","OH:Harrison"
"39069","27629","Henry","OH","OH:Henry"
"39071","43029","Highland","OH","OH:Highland"
"39073","28340","Hocking","OH","OH:Hocking"
"39075","43936","Holmes","OH","OH:Holmes"
"39077","58439","Huron","OH","OH:Huron"
"39079","32505","Jackson","OH","OH:Jackson"
"39081","66704","Jefferson","OH","OH:Jefferson"
"39083","60814","Knox","OH","OH:Knox"
"39085","228614","Lake","OH","OH:Lake"
"39087","60872","Lawrence","OH","OH:Lawrence"
"39089","172198","Licking","OH","OH:Licking"
"39091","45165","Logan","OH","OH:Logan"
"39093","306365","Lorain","OH","OH:Lorain"
"39095","432488","Lucas","OH","OH:Lucas"
"39097","43419","Madison","OH","OH:Madison"
"39099","230008","Mahoning","OH","OH:Mahoning"
"39101","65096","Marion","OH","OH:Marion"
"39103","177221","Medina","OH","OH:Medina"
"39105","23125","Meigs","OH","OH:Meigs"
"39107","40909","Mercer","OH","OH:Mercer"
"39109","104679","Miami","OH","OH:Miami"
"39111","14210","Monroe","OH","OH:Monroe"
"39113","531239","Montgomery","OH","OH:Montgomery"
"39115","14804","Morgan","OH","OH:Morgan"
"39117","35036","Morrow","OH","OH:Morrow"
"39119","86068","Muskingum","OH","OH:Muskingum"
"39121","14294","Noble","OH","OH:Noble"
"39123","40636","Ottawa","OH","OH:Ottawa"
"39125","18865","Paulding","OH","OH:Paulding"
"39127","35927","Perry","OH","OH:Perry"
"39129","57565","Pickaway","OH","OH:Pickaway"
"39131","28160","Pike","OH","OH:Pike"
"39133","161921","Portage","OH","OH:Portage"
"39135","41247","Preble","OH","OH:Preble"
"39137","34056","Putnam","OH","OH:Putnam"
"39139","121107","Richland","OH","OH:Richland"
"39141","77000","Ross","OH","OH:Ross"
"39143","59330","Sandusky","OH","OH:Sandusky"
"39145","76088","Scioto","OH","OH:Scioto"
"39147","55353","Seneca","OH","OH:Seneca"
"39149","48623","Shelby","OH","OH:Shelby"
"39151","373612","Stark","OH","OH:Stark"
"39153","540300","Summit","OH","OH:Summit"
"39155","201825","Trumbull","OH","OH:Trumbull"
"39157","92420","Tuscarawas","OH","OH:Tuscarawas"
"39159","55457","Union","OH","OH:Union"
"39161","28362","Van Wert","OH","OH:Van Wert"
"39163","12921","Vinton","OH","OH:Vinton"
"39165","227063","Warren","OH","OH:Warren"
"39167","60610","Washington","OH","OH:Washington"
"39169","116470","Wayne","OH","OH:Wayne"
"39171","37017","Williams","OH","OH:Williams"
"39173","130219","Wood","OH","OH:Wood"
"39175","22118","Wyandot","OH","OH:Wyandot"
"40001","22098","Adair","OK","OK:Adair"
"40003","5827","Alfalfa","OK","OK:Alfalfa"
"40005","13810","Atoka","OK","OK:Atoka"
"40007","5382","Beaver","OK","OK:Beaver"
"40009","22519","Beckham","OK","OK:Beckham"
"40011","9643","Blaine","OK","OK:Blaine"
"40013","45573","Bryan","OK","OK:Bryan"
"40015","29557","Caddo","OK","OK:Caddo"
"40017","136532","Canadian","OK","OK:Canadian"
"40019","48556","Carter","OK","OK:Carter"
"40021","48700","Cherokee","OK","OK:Cherokee"
"40023","14885","Choctaw","OK","OK:Choctaw"
"40025","2162","Cimarron","OK","OK:Cimarron"
"40027","278655","Cleveland","OK","OK:Cleveland"
"40029","5651","Coal","OK","OK:Coal"
"40031","122136","Comanche","OK","OK:Comanche"
"40033","5941","Cotton","OK","OK:Cotton"
"40035","14625","Craig","OK","OK:Craig"
"40037","71312","Creek","OK","OK:Creek"
"40039","29293","Custer","OK","OK:Custer"
"40041","41598","Delaware","OK","OK:Delaware"
"40043","4819","Dewey","OK","OK:Dewey"
"40045","4080","Ellis","OK","OK:Ellis"
"40047","62603","Garfield","OK","OK:Garfield"
"40049","27838","Garvin","OK","OK:Garvin"
"40051","54655","Grady","OK","OK:Grady"
"40053","4465","Grant","OK","OK:Grant"
"40055","5998","Greer","OK","OK:Greer"
"40057","2704","Harmon","OK","OK:Harmon"
"40059","3717","Harper","OK","OK:Harper"
"40061","12747","Haskell","OK","OK:Haskell"
"40063","13566","Hughes","OK","OK:Hughes"
"40065","25497","Jackson","OK","OK:Jackson"
"40067","6230","Jefferson","OK","OK:Jefferson"
"40069","11087","Johnston","OK","OK:Johnston"
"40071","44943","Kay","OK","OK:Kay"
"40073","15638","Kingfisher","OK","OK:Kingfisher"
"40075","9077","Kiowa","OK","OK:Kiowa"
"40077","10414","Latimer","OK","OK:Latimer"
"40079","49873","Le Flore","OK","OK:Le Flore"
"40081","35129","Lincoln","OK","OK:Lincoln"
"40083","46588","Logan","OK","OK:Logan"
"40085","9997","Love","OK","OK:Love"
"40087","38682","McClain","OK","OK:McClain"
"40089","32822","McCurtain","OK","OK:McCurtain"
"40091","19815","McIntosh","OK","OK:McIntosh"
"40093","7772","Major","OK","OK:Major"
"40095","16191","Marshall","OK","OK:Marshall"
"40097","40920","Mayes","OK","OK:Mayes"
"40099","13918","Murray","OK","OK:Murray"
"40101","69477","Muskogee","OK","OK:Muskogee"
"40103","11384","Noble","OK","OK:Noble"
"40105","10419","Nowata","OK","OK:Nowata"
"40107","12167","Okfuskee","OK","OK:Okfuskee"
"40109","782970","Oklahoma","OK","OK:Oklahoma"
"40111","39213","Okmulgee","OK","OK:Okmulgee"
"40113","47806","Osage","OK","OK:Osage"
"40115","31691","Ottawa","OK","OK:Ottawa"
"40117","16485","Pawnee","OK","OK:Pawnee"
"40119","81131","Payne","OK","OK:Payne"
"40121","44173","Pittsburg","OK","OK:Pittsburg"
"40123","38330","Pontotoc","OK","OK:Pontotoc"
"40125","72290","Pottawatomie","OK","OK:Pottawatomie"
"40127","11057","Pushmataha","OK","OK:Pushmataha"
"40129","3640","Roger Mills","OK","OK:Roger Mills"
"40131","91766","Rogers","OK","OK:Rogers"
"40133","25207","Seminole","OK","OK:Seminole"
"40135","41294","Sequoyah","OK","OK:Sequoyah"
"40137","44090","Stephens","OK","OK:Stephens"
"40139","21098","Texas","OK","OK:Texas"
"40141","7465","Tillman","OK","OK:Tillman"
"40143","642940","Tulsa","OK","OK:Tulsa"
"40145","77679","Wagoner","OK","OK:Wagoner"
"40147","52087","Washington","OK","OK:Washington"
"40149","11447","Washita","OK","OK:Washita"
"40151","9201","Woods","OK","OK:Woods"
"40153","20814","Woodward","OK","OK:Woodward"
"41001","16059","Baker","OR","OR:Baker"
"41003","89385","Benton","OR","OR:Benton"
"41005","408062","Clackamas","OR","OR:Clackamas"
"41007","38632","Clatsop","OR","OR:Clatsop"
"41009","50785","Columbia","OR","OR:Columbia"
"41011","63761","Coos","OR","OR:Coos"
"41013","22570","Crook","OR","OR:Crook"
"41015","22713","Curry","OR","OR:Curry"
"41017","181307","Deschutes","OR","OR:Deschutes"
"41019","108457","Douglas","OR","OR:Douglas"
"41021","1854","Gilliam","OR","OR:Gilliam"
"41023","7158","Grant","OR","OR:Grant"
"41025","7292","Harney","OR","OR:Harney"
"41027","23232","Hood River","OR","OR:Hood River"
"41029","216527","Jackson","OR","OR:Jackson"
"41031","23080","Jefferson","OR","OR:Jefferson"
"41033","85904","Josephine","OR","OR:Josephine"
"41035","66443","Klamath","OR","OR:Klamath"
"41037","7837","Lake","OR","OR:Lake"
"41039","369519","Lane","OR","OR:Lane"
"41041","47806","Lincoln","OR","OR:Lincoln"
"41043","122849","Linn","OR","OR:Linn"
"41045","30439","Malheur","OR","OR:Malheur"
"41047","336316","Marion","OR","OR:Marion"
"41049","11274","Morrow","OR","OR:Morrow"
"41051","799766","Multnomah","OR","OR:Multnomah"
"41053","81823","Polk","OR","OR:Polk"
"41055","1710","Sherman","OR","OR:Sherman"
"41057","26143","Tillamook","OR","OR:Tillamook"
"41059","76456","Umatilla","OR","OR:Umatilla"
"41061","26087","Union","OR","OR:Union"
"41063","6946","Wallowa","OR","OR:Wallowa"
"41065","26115","Wasco","OR","OR:Wasco"
"41067","582779","Washington","OR","OR:Washington"
"41069","1344","Wheeler","OR","OR:Wheeler"
"41071","105035","Yamhill","OR","OR:Yamhill"
"42001","102180","Adams","PA","PA:Adams"
"42003","1225365","Allegheny","PA","PA:Allegheny"
"42005","66486","Armstrong","PA","PA:Armstrong"
"42007","167429","Beaver","PA","PA:Beaver"
"42009","48325","Bedford","PA","PA:Bedford"
"42011","414812","Berks","PA","PA:Berks"
"42013","124650","Blair","PA","PA:Blair"
"42015","60770","Bradford","PA","PA:Bradford"
"42017","626399","Bucks","PA","PA:Bucks"
"42019","186847","Butler","PA","PA:Butler"
"42021","134732","Cambria","PA","PA:Cambria"
"42023","4677","Cameron","PA","PA:Cameron"
"42025","63594","Carbon","PA","PA:Carbon"
"42027","161464","Centre","PA","PA:Centre"
"42029","516312","Chester","PA","PA:Chester"
"42031","38513","Clarion","PA","PA:Clarion"
"42033","80596","Clearfield","PA","PA:Clearfield"
"42035","39233","Clinton","PA","PA:Clinton"
"42037","66420","Columbia","PA","PA:Columbia"
"42039","86257","Crawford","PA","PA:Crawford"
"42041","248506","Cumberland","PA","PA:Cumberland"
"42043","273707","Dauphin","PA","PA:Dauphin"
"42045","563402","Delaware","PA","PA:Delaware"
"42047","30480","Elk","PA","PA:Elk"
"42049","276207","Erie","PA","PA:Erie"
"42051","132733","Fayette","PA","PA:Fayette"
"42053","7321","Forest","PA","PA:Forest"
"42055","153851","Franklin","PA","PA:Franklin"
"42057","14640","Fulton","PA","PA:Fulton"
"42059","37197","Greene","PA","PA:Greene"
"42061","45634","Huntingdon","PA","PA:Huntingdon"
"42063","86364","Indiana","PA","PA:Indiana"
"42065","44073","Jefferson","PA","PA:Jefferson"
"42067","24863","Juniata","PA","PA:Juniata"
"42069","211321","Lackawanna","PA","PA:Lackawanna"
"42071","538500","Lancaster","PA","PA:Lancaster"
"42073","87294","Lawrence","PA","PA:Lawrence"
"42075","138863","Lebanon","PA","PA:Lebanon"
"42077","363147","Lehigh","PA","PA:Lehigh"
"42079","316383","Luzerne","PA","PA:Luzerne"
"42081","115248","Lycoming","PA","PA:Lycoming"
"42083","41883","McKean","PA","PA:McKean"
"42085","112913","Mercer","PA","PA:Mercer"
"42087","46342","Mifflin","PA","PA:Mifflin"
"42089","166098","Monroe","PA","PA:Monroe"
"42091","821725","Montgomery","PA","PA:Montgomery"
"42093","18343","Montour","PA","PA:Montour"
"42095","302294","Northampton","PA","PA:Northampton"
"42097","92541","Northumberland","PA","PA:Northumberland"
"42099","45820","Perry","PA","PA:Perry"
"42101","1567872","Philadelphia","PA","PA:Philadelphia"
"42103","55562","Pike","PA","PA:Pike"
"42105","16885","Potter","PA","PA:Potter"
"42107","143573","Schuylkill","PA","PA:Schuylkill"
"42109","40468","Snyder","PA","PA:Snyder"
"42111","75061","Somerset","PA","PA:Somerset"
"42113","6137","Sullivan","PA","PA:Sullivan"
"42115","40862","Susquehanna","PA","PA:Susquehanna"
"42117","41467","Tioga","PA","PA:Tioga"
"42119","45565","Union","PA","PA:Union"
"42121","52582","Venango","PA","PA:Venango"
"42123","40025","Warren","PA","PA:Warren"
"42125","207981","Washington","PA","PA:Washington"
"42127","50710","Wayne","PA","PA:Wayne"
"42129","355458","Westmoreland","PA","PA:Westmoreland"
"42131","27521","Wyoming","PA","PA:Wyoming"
"42133","443744","York","PA","PA:York"
"44001","49067","Bristol","RI","RI:Bristol"
"44003","164614","Kent","RI","RI:Kent"
"44005","82784","Newport","RI","RI:Newport"
"44007","633673","Providence","RI","RI:Providence"
"44009","126288","Washington","RI","RI:Washington"
"45001","24872","Abbeville","SC","SC:Abbeville"
"45003","167458","Aiken","SC","SC:Aiken"
